Wedelia alagoensis,SINONIMO,Wedelia alagoensis
Wedelia calycina,NOME_ACEITO,
Begonia cucullata,NOME_ACEITO,
Begonia hirtella,NOME_ACEITO,
Begonia reniformis,NOME_ACEITO,
Pleonotoma clematis,NOME_ACEITO,
Tanaecium pyramidatum,NOME_ACEITO,
Tynanthus polyanthus,NOME_ACEITO,
Cordia curassavica,SINONIMO,Cordia curassavica
Cordia multispicata,SINONIMO,Cordia multispicata
Cordia superba,NOME_ACEITO,
Cordia tetrandra,NOME_ACEITO,
Euploca procumbens,NOME_ACEITO,
Heliotropium angiospermum,NOME_ACEITO,
Heliotropium elongatum,NOME_ACEITO,
Heliotropium indicum,NOME_ACEITO,
Heliotropium procumbens,SINONIMO,Heliotropium procumbens
Tournefortia bicolor,NOME_ACEITO,
Cardamine bonariensis,NOME_ACEITO,
Burmannia australis,NOME_ACEITO,
Burmannia capitata,NOME_ACEITO,
Burmannia flava,NOME_ACEITO,
Cabomba aquatica,NOME_ACEITO,
Cabomba caroliniana,NOME_ACEITO,
Cabomba furcata,NOME_ACEITO,
Cabomba haynesii,NOME_ACEITO,
Centropogon cornutus,NOME_ACEITO,
Lobelia anceps,NOME_ACEITO,
Lobelia aquatica,NOME_ACEITO,
Lobelia camporum,NOME_ACEITO,
Lobelia exaltata,NOME_ACEITO,
Lobelia fistulosa,NOME_ACEITO,
Lobelia nummularioides,NOME_ACEITO,
Lobelia xalapensis,NOME_ACEITO,
Pratia hederacea,SINONIMO,Pratia hederacea
Canna indica,NOME_ACEITO,
Canna glauca,NOME_ACEITO,
Aneilema umbrosum,NOME_ACEITO,
Commelina erecta,NOME_ACEITO,
Commelina nudiflora,SINONIMO,Commelina nudiflora
Commelina schomburgkiana,SINONIMO,Commelina schomburgkiana
Dichorisandra hexandra,NOME_ACEITO,
Floscopa glabrata,NOME_ACEITO,
Tripogandra diuretica,NOME_ACEITO,
Cressa truxillensis,NOME_ACEITO,
Evolvulus filipes,NOME_ACEITO,
Evolvulus nummularius,NOME_ACEITO,
Ipomoea alba,NOME_ACEITO,
Ipomoea aquatica,NOME_ACEITO,
Ipomoea batatas,NOME_ACEITO,
Ipomoea cairica,NOME_ACEITO,
Ipomoea carnea,NOME_ACEITO,
Ipomoea cynanchifolia,NOME_ACEITO,
Ipomoea fimbriosepala,NOME_ACEITO,
Ipomoea fistulosa,SINONIMO,Ipomoea fistulosa
Ipomoea indivisa,NOME_ACEITO,
Ipomoea philomega,NOME_ACEITO,
Ipomoea quamoclit,NOME_ACEITO,
Ipomoea setifera,NOME_ACEITO,
Ipomoea setosa,NOME_ACEITO,
Ipomoea serpens,SINONIMO,Ipomoea serpens
Ipomoea squamosa,NOME_ACEITO,
Ipomoea subrevoluta,NOME_ACEITO,
Ipomoea wrightii,NOME_ACEITO,
